Name,Current Price,Change,Disclosure Date,Designation,Code
KISH816KOSPI200- C,-,-,2022/11/17,2022/11/18,57H816
KISHM80KOSPI200- C,-,-,2022/11/17,2022/11/18,57HM80
MIRAEH820DENBT- C,-,-,2022/11/17,2022/11/18,52H820
MIRAEHS80KOSPI200- P,-,-,2022/11/17,2022/11/18,52HS80
MIRAEHS81KOSPI200- P,-,-,2022/11/17,2022/11/18,52HS81
MIRAEHS82KOSPI200- P,-,-,2022/11/17,2022/11/18,52HS82
NARASOFT,52,5,2022/11/17,2022/11/18,288490
Pharmsville,"9,840",40,2022/11/17,2022/11/18,318010
PusanCstIron,486,0,2022/11/17,2022/11/18,005030
Tech Trans,941,8,2022/11/17,2022/11/18,258050
kakaopay,"52,200","1,800",2022/11/17,2022/11/18,377300
CANARIABIO,"29,900","1,100",2022/11/16,2022/11/17,016790
ENPLUS,"10,970",0,2022/11/16,2022/11/17,074610
HanshinMach,"6,030",60,2022/11/16,2022/11/17,011700
IBKS No.16 SPAC,"3,645",295,2022/11/16,2022/11/17,388790
KH Construction,319,0,2022/11/16,2022/11/17,226360
KISHT12POSCOH- C,-,-,2022/11/16,2022/11/17,57HT12
KolonGlobal,"14,620",590,2022/11/16,2022/11/17,003070
NSN,832,12,2022/11/16,2022/11/17,031860
SHINDO,"6,260",90,2022/11/16,2022/11/17,290520
STX,"9,140",150,2022/11/16,2022/11/17,011810
GC Corp,"115,000",0,2022/11/15,2022/11/16,006280
GC Corp,"115,000",0,2022/11/15,2022/11/16,006280
Hanssem,"43,450",150,2022/11/15,2022/11/16,009240
IBKS No.16 SPAC,"3,645",295,2022/11/15,2022/11/16,388790
KANGWON ENERGY,"28,000",0,2022/11/15,2022/11/16,114190
KBHH98KOSPI200- C,-,-,2022/11/15,2022/11/16,58HH98
KISHM80KOSPI200- C,-,-,2022/11/15,2022/11/16,57HM80
KISHT12POSCOH- C,-,-,2022/11/15,2022/11/16,57HT12
KYUNGDONG INVEST,"93,100","2,200",2022/11/15,2022/11/16,012320
MIRAEHQ46KOSPI200- C,-,-,2022/11/15,2022/11/16,52HQ46
MIRAEHQ48KOSPI200- C,-,-,2022/11/15,2022/11/16,52HQ48
MIRAEHQ49KOSPI200- C,-,-,2022/11/15,2022/11/16,52HQ49
MIRAEHQ50KOSPI200- C,-,-,2022/11/15,2022/11/16,52HQ50
SHINDO,"6,260",90,2022/11/15,2022/11/16,290520
SKCHEM,"73,300",100,2022/11/15,2022/11/16,285130
Sewooglobal,"1,497",8,2022/11/15,2022/11/16,013000
ShinpoongPharm(1P),"29,600","1,200",2022/11/15,2022/11/16,019175
Soulbrain Holdings,"28,050",700,2022/11/15,2022/11/16,036830
Tech Trans,941,8,2022/11/15,2022/11/16,258050
G Enone Energy,"12,520",280,2022/11/14,2022/11/15,270520
HUMASIS,"2,450",85,2022/11/14,2022/11/15,205470
INBIOGEN,467,0,2022/11/14,2022/11/15,101140
MIRAEH713KEPCO- C,-,-,2022/11/14,2022/11/15,52H713
MIRAEHQ46KOSPI200- C,-,-,2022/11/14,2022/11/15,52HQ46
MIRAEHQ48KOSPI200- C,-,-,2022/11/14,2022/11/15,52HQ48
MIRAEHQ49KOSPI200- C,-,-,2022/11/14,2022/11/15,52HQ49
MIRAEHQ50KOSPI200- C,-,-,2022/11/14,2022/11/15,52HQ50
MIRAEHQ51KOSPI200- C,-,-,2022/11/14,2022/11/15,52HQ51
MIRAEHS80KOSPI200- P,-,-,2022/11/14,2022/11/15,52HS80
SHINDO,"6,260",90,2022/11/14,2022/11/15,290520
SICC,896,5,2022/11/14,2022/11/15,010280
BHI,"8,760",90,2022/11/11,2022/11/14,083650
BUCKET STUDIO,"1,153",0,2022/11/11,2022/11/14,066410
Bitnine,"8,770",60,2022/11/11,2022/11/14,357880
CNPLUS,509,1,2022/11/11,2022/11/14,115530
DILLI,"1,371",1,2022/11/11,2022/11/14,131180
DONGAHWASUNG,"9,640",40,2022/11/11,2022/11/14,041930
DSOL,621,35,2022/11/11,2022/11/14,096350
F&F Holdings,"20,300",250,2022/11/11,2022/11/14,007700
INBIOGEN,467,0,2022/11/11,2022/11/14,101140
KBHG95KAKAO- P,-,-,2022/11/11,2022/11/14,58HG95
MIRAEH713KEPCO- C,-,-,2022/11/11,2022/11/14,52H713
MIRAEHQ48KOSPI200- C,-,-,2022/11/11,2022/11/14,52HQ48
MIRAEHQ50KOSPI200- C,-,-,2022/11/11,2022/11/14,52HQ50
MIRAEHQ51KOSPI200- C,-,-,2022/11/11,2022/11/14,52HQ51
MIRAEHQ53KOSPI200- C,-,-,2022/11/11,2022/11/14,52HQ53
Sewooglobal,"1,497",8,2022/11/11,2022/11/14,013000
BUMYANG CONST,"3,410",320,2022/11/10,2022/11/11,002410
Dynamic Design,"6,950",330,2022/11/10,2022/11/11,145210
INBIOGEN,467,0,2022/11/10,2022/11/11,101140
KISHG14KOSPI200- C,-,-,2022/11/10,2022/11/11,57HG14
MIRAEHQ49KOSPI200- C,-,-,2022/11/10,2022/11/11,52HQ49
MIRAEHQ50KOSPI200- C,-,-,2022/11/10,2022/11/11,52HQ50
MIRAEHQ53KOSPI200- C,-,-,2022/11/10,2022/11/11,52HQ53
Meritz Financial,"43,000",900,2022/11/10,2022/11/11,138040
Meritz Financial,"43,000",900,2022/11/10,2022/11/11,138040
Seongan,"2,135",80,2022/11/10,2022/11/11,011300
Daol Investment,"2,620",10,2022/11/09,2022/11/10,298870
Doosanfc,"30,650",50,2022/11/09,2022/11/10,336260
INBIOGEN,467,0,2022/11/09,2022/11/10,101140
KBHH59KOSPI200- C,-,-,2022/11/09,2022/11/10,58HH59
KBHH60KOSPI200- C,-,-,2022/11/09,2022/11/10,58HH60
KBHH95KOSPI200- C,-,-,2022/11/09,2022/11/10,58HH95
KISHG14KOSPI200- C,-,-,2022/11/09,2022/11/10,57HG14
KISHM52KOSPI200- C,-,-,2022/11/09,2022/11/10,57HM52
MERITZ SECU,-,-,2022/11/09,2022/11/10,008560
MERITZ SECU,-,-,2022/11/09,2022/11/10,008560
MIRAEHQ25KOSPI200- C,-,-,2022/11/09,2022/11/10,52HQ25
MIRAEHQ26KOSPI200- C,-,-,2022/11/09,2022/11/10,52HQ26
MIRAEHQ27KOSPI200- C,-,-,2022/11/09,2022/11/10,52HQ27
MIRAEHQ28KOSPI200- C,-,-,2022/11/09,2022/11/10,52HQ28
MIRAEHQ50KOSPI200- C,-,-,2022/11/09,2022/11/10,52HQ50
MIRAEHQ51KOSPI200- C,-,-,2022/11/09,2022/11/10,52HQ51
MIRAEHQ53KOSPI200- C,-,-,2022/11/09,2022/11/10,52HQ53
MIRAEHQ67SEC- C,-,-,2022/11/09,2022/11/10,52HQ67
Meritz Financial,"43,000",900,2022/11/09,2022/11/10,138040
NeoImmuneTech,"2,405",35,2022/11/09,2022/11/10,950220
DNALINK,"3,670",170,2022/11/08,2022/11/09,127120
KEPCO E&C,"73,400",800,2022/11/08,2022/11/09,052690
KISHM53KOSPI200- C,-,-,2022/11/08,2022/11/09,57HM53
MIRAEHQ25KOSPI200- C,-,-,2022/11/08,2022/11/09,52HQ25
MIRAEHQ26KOSPI200- C,-,-,2022/11/08,2022/11/09,52HQ26
MIRAEHQ28KOSPI200- C,-,-,2022/11/08,2022/11/09,52HQ28
MIRAEHQ29KOSPI200- C,-,-,2022/11/08,2022/11/09,52HQ29
MIRAEHQ30KOSPI200- C,-,-,2022/11/08,2022/11/09,52HQ30
MIRAEHQ53KOSPI200- C,-,-,2022/11/08,2022/11/09,52HQ53
MIRAEHQ54KOSPI200- C,-,-,2022/11/08,2022/11/09,52HQ54
VIETNAM DEVELOP1,-,-,2022/11/08,2022/11/09,096300
WI,"23,400","1,500",2022/11/08,2022/11/09,073570
BHF,"29,600","1,300",2022/11/07,2022/11/08,382900
CNT Dream,"3,050",0,2022/11/07,2022/11/08,286000
DNALINK,"3,670",170,2022/11/07,2022/11/08,127120
HYUNDAI MOVEX,"4,410",100,2022/11/07,2022/11/08,319400
KISHM53KOSPI200- C,-,-,2022/11/07,2022/11/08,57HM53
MIRAEHQ28KOSPI200- C,-,-,2022/11/07,2022/11/08,52HQ28
MIRAEHQ29KOSPI200- C,-,-,2022/11/07,2022/11/08,52HQ29
MIRAEHQ30KOSPI200- C,-,-,2022/11/07,2022/11/08,52HQ30
MIRAEHQ53KOSPI200- C,-,-,2022/11/07,2022/11/08,52HQ53
MIRAEHQ54KOSPI200- C,-,-,2022/11/07,2022/11/08,52HQ54
Picogram,"10,680",20,2022/11/07,2022/11/08,376180
CNT Dream,"3,050",0,2022/11/04,2022/11/07,286000
CNT Dream,"3,050",0,2022/11/04,2022/11/07,286000
Gold&S,"1,728",14,2022/11/04,2022/11/07,035290
HEERIM,"9,160",250,2022/11/04,2022/11/07,037440
HYUNDAI MOVEX,"4,410",100,2022/11/04,2022/11/07,319400
Hydro Lithium,"33,200","1,700",2022/11/04,2022/11/07,101670
KEPCO E&C,"73,400",800,2022/11/04,2022/11/07,052690
KISHM53KOSPI200- C,-,-,2022/11/04,2022/11/07,57HM53
MIRAEHP99KOSPI200- P,-,-,2022/11/04,2022/11/07,52HP99
MIRAEHQ04KOSPI200- P,-,-,2022/11/04,2022/11/07,52HQ04
MIRAEHQ28KOSPI200- C,-,-,2022/11/04,2022/11/07,52HQ28
MIRAEHQ30KOSPI200- C,-,-,2022/11/04,2022/11/07,52HQ30
MIRAEHQ50KOSPI200- C,-,-,2022/11/04,2022/11/07,52HQ50
MIRAEHQ53KOSPI200- C,-,-,2022/11/04,2022/11/07,52HQ53
MIRAEHQ54KOSPI200- C,-,-,2022/11/04,2022/11/07,52HQ54
NEUROMEKA,"36,000",500,2022/11/04,2022/11/07,348340
SEJONG MEDICAL,"2,505",15,2022/11/04,2022/11/07,258830
DOHWA ENGINEERING,"9,310",180,2022/11/03,2022/11/04,002150
KBHH76KOSPI200- P,-,-,2022/11/03,2022/11/04,58HH76
KISHM53KOSPI200- C,-,-,2022/11/03,2022/11/04,57HM53
KISHM80KOSPI200- C,-,-,2022/11/03,2022/11/04,57HM80
Kumyang,"59,400",900,2022/11/03,2022/11/04,001570
MIRAEHP99KOSPI200- P,-,-,2022/11/03,2022/11/04,52HP99
MIRAEHQ04KOSPI200- P,-,-,2022/11/03,2022/11/04,52HQ04
MIRAEHQ28KOSPI200- C,-,-,2022/11/03,2022/11/04,52HQ28
MIRAEHQ29KOSPI200- C,-,-,2022/11/03,2022/11/04,52HQ29
MIRAEHQ30KOSPI200- C,-,-,2022/11/03,2022/11/04,52HQ30
StemLab,"1,250",73,2022/11/03,2022/11/04,258540
CKH,174,12,2022/11/02,2022/11/03,900120
CrystalGenomics,"4,900",20,2022/11/02,2022/11/03,083790
In the F,"1,344",43,2022/11/02,2022/11/03,014990
KBHH59KOSPI200- C,-,-,2022/11/02,2022/11/03,58HH59
KISHC36SEC- C,-,-,2022/11/02,2022/11/03,57HC36
KISHM53KOSPI200- C,-,-,2022/11/02,2022/11/03,57HM53
KISHM78KOSPI200- C,-,-,2022/11/02,2022/11/03,57HM78
KISHM80KOSPI200- C,-,-,2022/11/02,2022/11/03,57HM80
Kumyang,"59,400",900,2022/11/02,2022/11/03,001570
MIRAEHP99KOSPI200- P,-,-,2022/11/02,2022/11/03,52HP99
MIRAEHQ26KOSPI200- C,-,-,2022/11/02,2022/11/03,52HQ26
MIRAEHQ28KOSPI200- C,-,-,2022/11/02,2022/11/03,52HQ28
MIRAEHQ29KOSPI200- C,-,-,2022/11/02,2022/11/03,52HQ29
MIRAEHQ30KOSPI200- C,-,-,2022/11/02,2022/11/03,52HQ30
SDBIO,349,0,2022/11/02,2022/11/03,217480
SHT-6 SPAC,-,-,2022/11/02,2022/11/03,344050
CKH,174,12,2022/11/01,2022/11/02,900120
CKH,174,12,2022/11/01,2022/11/02,900120
G2Power,"12,810",160,2022/11/01,2022/11/02,388050
KBHG95KAKAO- P,-,-,2022/11/01,2022/11/02,58HG95
KBHH59KOSPI200- C,-,-,2022/11/01,2022/11/02,58HH59
KISHM54KOSPI200- C,-,-,2022/11/01,2022/11/02,57HM54
KISHM78KOSPI200- C,-,-,2022/11/01,2022/11/02,57HM78
KISHM80KOSPI200- C,-,-,2022/11/01,2022/11/02,57HM80
KISHM83KOSPI200- C,-,-,2022/11/01,2022/11/02,57HM83
LGCHEM,"752,000","9,000",2022/11/01,2022/11/02,051910
MIRAEHQ26KOSPI200- C,-,-,2022/11/01,2022/11/02,52HQ26
MIRAEHQ28KOSPI200- C,-,-,2022/11/01,2022/11/02,52HQ28
MIRAEHQ29KOSPI200- C,-,-,2022/11/01,2022/11/02,52HQ29
MIRAEHQ30KOSPI200- C,-,-,2022/11/01,2022/11/02,52HQ30
SDBIO,349,0,2022/11/01,2022/11/02,217480
SHINDO,"6,260",90,2022/11/01,2022/11/02,290520
SHT-6 SPAC,-,-,2022/11/01,2022/11/02,344050
SeAH SPECIAL STEEL,"16,600",160,2022/11/01,2022/11/02,019440
JM-MULTI,"2,300",0,2022/10/31,2022/11/01,254160
KBHG95KAKAO- P,-,-,2022/10/31,2022/11/01,58HG95
KBHH59KOSPI200- C,-,-,2022/10/31,2022/11/01,58HH59
KISHM54KOSPI200- C,-,-,2022/10/31,2022/11/01,57HM54
KISHM78KOSPI200- C,-,-,2022/10/31,2022/11/01,57HM78
KISHM79KOSPI200- C,-,-,2022/10/31,2022/11/01,57HM79
KISHM80KOSPI200- C,-,-,2022/10/31,2022/11/01,57HM80
KISHM81KOSPI200- C,-,-,2022/10/31,2022/11/01,57HM81
KISHM83KOSPI200- C,-,-,2022/10/31,2022/11/01,57HM83
MIRAEHQ25KOSPI200- C,-,-,2022/10/31,2022/11/01,52HQ25
MIRAEHQ26KOSPI200- C,-,-,2022/10/31,2022/11/01,52HQ26
MIRAEHQ28KOSPI200- C,-,-,2022/10/31,2022/11/01,52HQ28
MIRAEHQ29KOSPI200- C,-,-,2022/10/31,2022/11/01,52HQ29
MIRAEHQ30KOSPI200- C,-,-,2022/10/31,2022/11/01,52HQ30
MIRAEHQ31KOSPI200- C,-,-,2022/10/31,2022/11/01,52HQ31
SHSH684LGensol- C,-,-,2022/10/31,2022/11/01,50H684
TaeyangMtl(1P),"3,225",80,2022/10/31,2022/11/01,004105
KBHG95KAKAO- P,-,-,2022/10/28,2022/10/31,58HG95
KBHK52POSCOCHE- C,-,-,2022/10/28,2022/10/31,58HK52
KH Construction,319,0,2022/10/28,2022/10/31,226360
KISHM54KOSPI200- C,-,-,2022/10/28,2022/10/31,57HM54
KISHM79KOSPI200- C,-,-,2022/10/28,2022/10/31,57HM79
KISHM80KOSPI200- C,-,-,2022/10/28,2022/10/31,57HM80
KISHM81KOSPI200- C,-,-,2022/10/28,2022/10/31,57HM81
KISHM83KOSPI200- C,-,-,2022/10/28,2022/10/31,57HM83
MIRAEHQ25KOSPI200- C,-,-,2022/10/28,2022/10/31,52HQ25
MIRAEHQ29KOSPI200- C,-,-,2022/10/28,2022/10/31,52HQ29
MIRAEHQ30KOSPI200- C,-,-,2022/10/28,2022/10/31,52HQ30
MIRAEHQ31KOSPI200- C,-,-,2022/10/28,2022/10/31,52HQ31
SHSH684LGensol- C,-,-,2022/10/28,2022/10/31,50H684
TaeyangMtl(1P),"3,225",80,2022/10/28,2022/10/31,004105
WINGS FOOT,"2,020",40,2022/10/28,2022/10/31,335870
APS Holdings,"10,390",130,2022/10/27,2022/10/28,054620
Dynamic Design,"6,950",330,2022/10/27,2022/10/28,145210
KISHM79KOSPI200- C,-,-,2022/10/27,2022/10/28,57HM79
KISHM80KOSPI200- C,-,-,2022/10/27,2022/10/28,57HM80
KISHM81KOSPI200- C,-,-,2022/10/27,2022/10/28,57HM81
KISHM83KOSPI200- C,-,-,2022/10/27,2022/10/28,57HM83
Kolon TissueGene,"9,990",390,2022/10/27,2022/10/28,950160
Leaders Technology Investment,900,21,2022/10/27,2022/10/28,019570
MIRAEHQ25KOSPI200- C,-,-,2022/10/27,2022/10/28,52HQ25
MIRAEHQ26KOSPI200- C,-,-,2022/10/27,2022/10/28,52HQ26
MIRAEHQ29KOSPI200- C,-,-,2022/10/27,2022/10/28,52HQ29
MIRAEHQ30KOSPI200- C,-,-,2022/10/27,2022/10/28,52HQ30
MIRAEHQ31KOSPI200- C,-,-,2022/10/27,2022/10/28,52HQ31
TaeyangMtl(1P),"3,225",80,2022/10/27,2022/10/28,004105
CBI,"2,780",285,2022/10/26,2022/10/27,013720
FSN,"3,370",0,2022/10/26,2022/10/27,214270
KISHC36SEC- C,-,-,2022/10/26,2022/10/27,57HC36
KISHF32SEC- P,-,-,2022/10/26,2022/10/27,57HF32
KISHM79KOSPI200- C,-,-,2022/10/26,2022/10/27,57HM79
KISHM80KOSPI200- C,-,-,2022/10/26,2022/10/27,57HM80
KISHM81KOSPI200- C,-,-,2022/10/26,2022/10/27,57HM81
MIRAEHQ29KOSPI200- C,-,-,2022/10/26,2022/10/27,52HQ29
MIRAEHQ30KOSPI200- C,-,-,2022/10/26,2022/10/27,52HQ30
MIRAEHQ31KOSPI200- C,-,-,2022/10/26,2022/10/27,52HQ31
SAMSUNG SPAC VII,"10,000",0,2022/10/26,2022/10/27,439250
KISHC36SEC- C,-,-,2022/10/25,2022/10/26,57HC36
KISHF32SEC- P,-,-,2022/10/25,2022/10/26,57HF32
KISHM81KOSPI200- C,-,-,2022/10/25,2022/10/26,57HM81
KISHN08KOSPI200- P,-,-,2022/10/25,2022/10/26,57HN08
KNOTUS,"3,960",70,2022/10/25,2022/10/26,278650
MIRAEHQ29KOSPI200- C,-,-,2022/10/25,2022/10/26,52HQ29
MIRAEHQ30KOSPI200- C,-,-,2022/10/25,2022/10/26,52HQ30
MIRAEHQ31KOSPI200- C,-,-,2022/10/25,2022/10/26,52HQ31
Zaigle,"18,220",80,2022/10/25,2022/10/26,234920
EOFlow,"28,350",200,2022/10/24,2022/10/25,294090
EOFlow,"28,350",200,2022/10/24,2022/10/25,294090
HANIL VACUUM,466,1,2022/10/24,2022/10/25,123840
HANIL VACUUM,466,1,2022/10/24,2022/10/25,123840
KISHM55KOSPI200- C,-,-,2022/10/24,2022/10/25,57HM55
KISHM81KOSPI200- C,-,-,2022/10/24,2022/10/25,57HM81
KUMHOE&C,"6,450",20,2022/10/24,2022/10/25,002990
MIRAEH706HD MOTOR- C,-,-,2022/10/24,2022/10/25,52H706
MIRAEHQ32KOSPI200- C,-,-,2022/10/24,2022/10/25,52HQ32
RPBO,"11,030",170,2022/10/24,2022/10/25,314140
Topco Media,"5,510",60,2022/10/24,2022/10/25,134580
EOFlow,"28,350",200,2022/10/21,2022/10/24,294090
KISHM55KOSPI200- C,-,-,2022/10/21,2022/10/24,57HM55
KISHM80KOSPI200- C,-,-,2022/10/21,2022/10/24,57HM80
KISHM81KOSPI200- C,-,-,2022/10/21,2022/10/24,57HM81
KUMHOE&C,"6,450",20,2022/10/21,2022/10/24,002990
KYUNGDONG INVEST,"93,100","2,200",2022/10/21,2022/10/24,012320
MIRAEHQ00KOSPI200- P,-,-,2022/10/21,2022/10/24,52HQ00
MIRAEHQ01KOSPI200- P,-,-,2022/10/21,2022/10/24,52HQ01
PanGen,"5,260",180,2022/10/21,2022/10/24,222110
Plasmapp,"6,690",500,2022/10/21,2022/10/24,405000
RPBO,"11,030",170,2022/10/21,2022/10/24,314140
SKNetworks(1P),"32,900","2,850",2022/10/21,2022/10/24,001745
Shaperon,"5,050",110,2022/10/21,2022/10/24,378800
DongshinE&C,"13,090",830,2022/10/20,2022/10/21,025950
KISHM80KOSPI200- C,-,-,2022/10/20,2022/10/21,57HM80
NABLE,"9,000",120,2022/10/20,2022/10/21,153460
WSI,"2,115",0,2022/10/20,2022/10/21,299170
e-STARCO,896,57,2022/10/20,2022/10/21,015020
MIRAEHQ30KOSPI200- C,-,-,2022/10/19,2022/10/20,52HQ30
Robo3,583,13,2022/10/19,2022/10/20,238500
THN,"3,565",25,2022/10/19,2022/10/20,019180
3S KOREA,"3,070",110,2022/10/18,2022/10/19,060310
Bubang,"2,595",0,2022/10/18,2022/10/19,014470
CUBIC KOREA,"3,290",5,2022/10/18,2022/10/19,021650
Duksung,"4,575",60,2022/10/18,2022/10/19,004830
GENIANS,"17,150",460,2022/10/18,2022/10/19,263860
GENIANS,"17,150",460,2022/10/18,2022/10/19,263860
HBS,"2,880",35,2022/10/18,2022/10/19,047080
HBS,"2,880",35,2022/10/18,2022/10/19,047080
HUMASIS,"2,450",85,2022/10/18,2022/10/19,205470
HYUNDAI BIOLAND,"12,400",0,2022/10/18,2022/10/19,052260
In the F,"1,344",43,2022/10/18,2022/10/19,014990
KIES,"3,615",85,2022/10/18,2022/10/19,039740
KineMaster,"6,750",20,2022/10/18,2022/10/19,139670
MIRAEHQ29KOSPI200- C,-,-,2022/10/18,2022/10/19,52HQ29
MIRAEHQ31KOSPI200- C,-,-,2022/10/18,2022/10/19,52HQ31
MOADATA,"3,125",70,2022/10/18,2022/10/19,288980
Meritz Financial,"43,000",900,2022/10/18,2022/10/19,138040
NVH,"3,470",5,2022/10/18,2022/10/19,067570
RORZE,"7,240",200,2022/10/18,2022/10/19,071280
Soulbrain Holdings,"28,050",700,2022/10/18,2022/10/19,036830
Soulbrain Holdings,"28,050",700,2022/10/18,2022/10/19,036830
StemLab,"1,250",73,2022/10/18,2022/10/19,258540
VIOL,"7,260",130,2022/10/18,2022/10/19,335890
VIOL,"7,260",130,2022/10/18,2022/10/19,335890
WSA,"3,315",65,2022/10/18,2022/10/19,066590
YMT,"11,830",0,2022/10/18,2022/10/19,251370
Yuanta SPAC 7,-,-,2022/10/18,2022/10/19,367460
A&P,"1,892",141,2022/10/17,2022/10/18,015260
A&P,"1,892",141,2022/10/17,2022/10/18,015260
Interm,"1,627",43,2022/10/17,2022/10/18,017250
MIRAEHQ29KOSPI200- C,-,-,2022/10/17,2022/10/18,52HQ29
MIRAEHQ30KOSPI200- C,-,-,2022/10/17,2022/10/18,52HQ30
MIRAEHQ31KOSPI200- C,-,-,2022/10/17,2022/10/18,52HQ31
POSCO M-TECH,"26,050",550,2022/10/17,2022/10/18,009520
PROSTEMICS,"5,750",170,2022/10/17,2022/10/18,203690
PROSTEMICS,"5,750",170,2022/10/17,2022/10/18,203690
SillaJen,"5,480",60,2022/10/17,2022/10/18,215600
UNIONMaterials,"4,390",10,2022/10/17,2022/10/18,047400
iWIN PLUS,"2,335",25,2022/10/17,2022/10/18,123010
iWIN PLUS,"2,335",25,2022/10/17,2022/10/18,123010
MIRAEHQ28KOSPI200- C,-,-,2022/10/14,2022/10/17,52HQ28
MIRAEHQ29KOSPI200- C,-,-,2022/10/14,2022/10/17,52HQ29
MIRAEHQ30KOSPI200- C,-,-,2022/10/14,2022/10/17,52HQ30
MIRAEHQ31KOSPI200- C,-,-,2022/10/14,2022/10/17,52HQ31
PROSTEMICS,"5,750",170,2022/10/14,2022/10/17,203690
ABKO,"4,650",35,2022/10/13,2022/10/14,129890
ADBIOTECH,"4,130",35,2022/10/13,2022/10/14,179530
BFLYSOFT,"1,198",18,2022/10/13,2022/10/14,148780
BrandXcorp,"5,700",50,2022/10/13,2022/10/14,337930
Bubang,"2,595",0,2022/10/13,2022/10/14,014470
CARRIESOFT,"8,520",120,2022/10/13,2022/10/14,317530
Castelbajac,"8,020",140,2022/10/13,2022/10/14,308100
Daesung Fine Tec,"1,638",11,2022/10/13,2022/10/14,104040
EcoBio Holdings,"6,500",190,2022/10/13,2022/10/14,038870
Genesystem,"21,950",50,2022/10/13,2022/10/14,363250
INNORULES,"9,340",190,2022/10/13,2022/10/14,296640
JCH Systems,"5,990",330,2022/10/13,2022/10/14,033320
KAINOSMED,"4,585",95,2022/10/13,2022/10/14,284620
KBI METAL,"2,020",39,2022/10/13,2022/10/14,024840
M2N,"4,510",5,2022/10/13,2022/10/14,033310
MINDS LAB,"27,850",550,2022/10/13,2022/10/14,377480
Micro Digital,"8,560",40,2022/10/13,2022/10/14,305090
Mohenz,"5,640",110,2022/10/13,2022/10/14,006920
NEXTURNBIO,"8,600",300,2022/10/13,2022/10/14,089140
NHALLONEREIT,"3,650",15,2022/10/13,2022/10/14,400760
PLAYWITH,"6,140",140,2022/10/13,2022/10/14,023770
Plateer,"11,500",50,2022/10/13,2022/10/14,367000
SAC,"3,675",55,2022/10/13,2022/10/14,122690
SC ENGINEERING,"2,200",110,2022/10/13,2022/10/14,023960
SHSBREIT,"3,645",0,2022/10/13,2022/10/14,404990
SV INVESTMENT,"2,155",35,2022/10/13,2022/10/14,289080
Sangji Caelum,575,2,2022/10/13,2022/10/14,042940
Signetics,"1,726",23,2022/10/13,2022/10/14,033170
Solueta,"2,930",330,2022/10/13,2022/10/14,154040
THE E&M,282,7,2022/10/13,2022/10/14,089230
TONYMOLY,"5,090",160,2022/10/13,2022/10/14,214420
TPC,"3,620",35,2022/10/13,2022/10/14,048770
TiumBio,"9,930",60,2022/10/13,2022/10/14,321550
VC,"5,910",140,2022/10/13,2022/10/14,365900
WOORIRO,"1,557",19,2022/10/13,2022/10/14,046970
Winhitech,"4,210",175,2022/10/13,2022/10/14,192390
Yuanta SPAC 7,-,-,2022/10/13,2022/10/14,367460
e-STARCO,896,57,2022/10/13,2022/10/14,015020
ABKO,"4,650",35,2022/10/12,2022/10/13,129890
GSMT,873,2,2022/10/12,2022/10/13,900070
HuM&C,"1,338",26,2022/10/12,2022/10/13,263920
INNORULES,"9,340",190,2022/10/12,2022/10/13,296640
KISHK17KOSPI200- P,-,-,2022/10/12,2022/10/13,57HK17
MIRAEHP66KOSPI200- P,-,-,2022/10/12,2022/10/13,52HP66
MIRAEHP67KOSPI200- P,-,-,2022/10/12,2022/10/13,52HP67
SOLCO,480,0,2022/10/12,2022/10/13,043100
Yangjisa,"19,400",650,2022/10/12,2022/10/13,030960
Yuanta SPAC 7,-,-,2022/10/12,2022/10/13,367460
iWIN PLUS,"2,335",25,2022/10/12,2022/10/13,123010
CAELUM,"3,100",20,2022/10/11,2022/10/12,258610
CAELUM,"3,100",20,2022/10/11,2022/10/12,258610
CBI,"2,780",285,2022/10/11,2022/10/12,013720
CODI-M,"5,710",40,2022/10/11,2022/10/12,224060
HWACHEON,"5,150",395,2022/10/11,2022/10/12,010660
KISHK17KOSPI200- P,-,-,2022/10/11,2022/10/12,57HK17
KISHL11SEC- C,-,-,2022/10/11,2022/10/12,57HL11
MIRAEHP67KOSPI200- P,-,-,2022/10/11,2022/10/12,52HP67
Ocean Stone,-,-,2022/10/11,2022/10/12,329020
GLOBON,"1,851",61,2022/10/07,2022/10/11,019660
KISHM15KOSPI200- C,-,-,2022/10/07,2022/10/11,57HM15
KISHM24KOSPI200- P,-,-,2022/10/07,2022/10/11,57HM24
KISHM52KOSPI200- C,-,-,2022/10/07,2022/10/11,57HM52
L&K BIOMED,"6,250",600,2022/10/07,2022/10/11,156100
L&K BIOMED,"6,250",600,2022/10/07,2022/10/11,156100
MIRAEHP87KOSPI200- C,-,-,2022/10/07,2022/10/11,52HP87
NEXTURNBIO,"8,600",300,2022/10/07,2022/10/11,089140
SR biotek,"5,590",635,2022/10/07,2022/10/11,270210
Sonid,"4,995",155,2022/10/07,2022/10/11,060230
Winpac,"1,930",22,2022/10/07,2022/10/11,097800
Yangjisa,"19,400",650,2022/10/07,2022/10/11,030960
APACT,"3,375",30,2022/10/06,2022/10/07,200470
APACT,"3,375",30,2022/10/06,2022/10/07,200470
AUTO&,"11,360",200,2022/10/06,2022/10/07,353590
Amotech,"12,700",590,2022/10/06,2022/10/07,052710
Amotech,"12,700",590,2022/10/06,2022/10/07,052710
BLUECOM,"3,765",0,2022/10/06,2022/10/07,033560
Dynamic Design,"6,950",330,2022/10/06,2022/10/07,145210
