Name,Current Price,Change,Disclosure Date,Designation,Code
MIRAEHJ09KOSPI200- C,-,-,8/12/2022,8/16/2022,52HJ09
MIRAEHJ10KOSPI200- C,-,-,8/12/2022,8/16/2022,52HJ10
MIRAEHJ11KOSPI200- C,-,-,8/12/2022,8/16/2022,52HJ11
SSC,"143,300","3,600",8/12/2022,8/16/2022,306200
BARUN,"6,050",50,8/11/2022,8/12/2022,64520
Doosanfc(1P),"9,140",100,8/11/2022,8/12/2022,33626K
G2Power,"12,650",600,8/11/2022,8/12/2022,388050
G2Power,"12,650",600,8/11/2022,8/12/2022,388050
IBKS No.12 SPAC,"2,060",30,8/11/2022,8/12/2022,335870
Kumyang,"60,300",100,8/11/2022,8/12/2022,1570
MIRAEHJ09KOSPI200- C,-,-,8/11/2022,8/12/2022,52HJ09
MIRAEHJ10KOSPI200- C,-,-,8/11/2022,8/12/2022,52HJ10
MIRAEHM33SEC- C,-,-,8/11/2022,8/12/2022,52HM33
Energy Material Tech,"4,995",85,8/10/2022,8/11/2022,232530
Energy Material Tech,"4,995",85,8/10/2022,8/11/2022,232530
KBH991KOSPI200- C,-,-,8/10/2022,8/11/2022,58H991
KBH992KOSPI200- C,-,-,8/10/2022,8/11/2022,58H992
KISH720KOSPI200- P,-,-,8/10/2022,8/11/2022,57H720
KISHF92KOSPI200- C,-,-,8/10/2022,8/11/2022,57HF92
Kornic Automation,"3,510",10,8/10/2022,8/11/2022,391710
MIRAEHH87KOSPI200- C,-,-,8/10/2022,8/11/2022,52HH87
MIRAEHH96KOSPI200- P,-,-,8/10/2022,8/11/2022,52HH96
MIRAEHJ00KOSPI200- P,-,-,8/10/2022,8/11/2022,52HJ00
MIRAEHJ02KOSPI200- P,-,-,8/10/2022,8/11/2022,52HJ02
MIRAEHJ05KOSPI200- C,-,-,8/10/2022,8/11/2022,52HJ05
MIRAEHJ06KOSPI200- C,-,-,8/10/2022,8/11/2022,52HJ06
MIRAEHM33SEC- C,-,-,8/10/2022,8/11/2022,52HM33
Vidente,"3,320",0,8/10/2022,8/11/2022,121800
CJ Bioscience,"25,500",200,8/9/2022,8/10/2022,311690
DAIDONG,"8,460",60,8/9/2022,8/10/2022,8110
Hyulim ROBOT,"2,000",23,8/9/2022,8/10/2022,90710
Innosys,"1,180",0,8/9/2022,8/10/2022,56090
KISHF92KOSPI200- C,-,-,8/9/2022,8/10/2022,57HF92
KISHF93KOSPI200- C,-,-,8/9/2022,8/10/2022,57HF93
MIRAEHH65LGensol- C,-,-,8/9/2022,8/10/2022,52HH65
MIRAEHH83KOSPI200- C,-,-,8/9/2022,8/10/2022,52HH83
MIRAEHH87KOSPI200- C,-,-,8/9/2022,8/10/2022,52HH87
MIRAEHH88KOSPI200- C,-,-,8/9/2022,8/10/2022,52HH88
MIRAEHH95KOSPI200- P,-,-,8/9/2022,8/10/2022,52HH95
SAMSUNG SPAC IV,"4,150",35,8/9/2022,8/10/2022,377630
EAGON HOLDINGS,"3,000",0,8/8/2022,8/9/2022,39020
HANDS CORPORATION,"3,290",15,8/8/2022,8/9/2022,143210
HES,"41,800",950,8/8/2022,8/9/2022,322000
HanChang Biotech,"1,450",45,8/8/2022,8/9/2022,43090
Innosys,"1,180",0,8/8/2022,8/9/2022,56090
KISHF92KOSPI200- C,-,-,8/8/2022,8/9/2022,57HF92
KISHF93KOSPI200- C,-,-,8/8/2022,8/9/2022,57HF93
MEDICOX,"1,609",97,8/8/2022,8/9/2022,54180
MIRAEHH83KOSPI200- C,-,-,8/8/2022,8/9/2022,52HH83
MIRAEHH84KOSPI200- C,-,-,8/8/2022,8/9/2022,52HH84
MIRAEHH87KOSPI200- C,-,-,8/8/2022,8/9/2022,52HH87
MIRAEHH88KOSPI200- C,-,-,8/8/2022,8/9/2022,52HH88
MIRAEHH89KOSPI200- C,-,-,8/8/2022,8/9/2022,52HH89
MIRAEHJ05KOSPI200- C,-,-,8/8/2022,8/9/2022,52HJ05
SAMSUNG SPAC IV,"4,150",35,8/8/2022,8/9/2022,377630
Seongan,"2,055",0,8/8/2022,8/9/2022,11300
ANTEROGEN,"16,850",50,8/5/2022,8/8/2022,65660
HES,"41,800",950,8/5/2022,8/8/2022,322000
INCON,705,1,8/5/2022,8/8/2022,83640
KISHF97KOSPI200- C,-,-,8/5/2022,8/8/2022,57HF97
KISHF98KOSPI200- C,-,-,8/5/2022,8/8/2022,57HF98
MIRAEHH84KOSPI200- C,-,-,8/5/2022,8/8/2022,52HH84
MIRAEHH85KOSPI200- C,-,-,8/5/2022,8/8/2022,52HH85
MIRAEHH87KOSPI200- C,-,-,8/5/2022,8/8/2022,52HH87
MIRAEHH88KOSPI200- C,-,-,8/5/2022,8/8/2022,52HH88
MIRAEHH89KOSPI200- C,-,-,8/5/2022,8/8/2022,52HH89
MIRAEHJ05KOSPI200- C,-,-,8/5/2022,8/8/2022,52HJ05
MOATECH,"5,210",50,8/5/2022,8/8/2022,33200
Robo3,570,11,8/5/2022,8/8/2022,238500
YWDSP,"1,395",16,8/5/2022,8/8/2022,143540
KISHF95KOSPI200- C,-,-,8/4/2022,8/5/2022,57HF95
KISHF97KOSPI200- C,-,-,8/4/2022,8/5/2022,57HF97
KISHF98KOSPI200- C,-,-,8/4/2022,8/5/2022,57HF98
MEDICOX,"1,609",97,8/4/2022,8/5/2022,54180
MIRAEHH84KOSPI200- C,-,-,8/4/2022,8/5/2022,52HH84
MIRAEHH85KOSPI200- C,-,-,8/4/2022,8/5/2022,52HH85
MIRAEHH88KOSPI200- C,-,-,8/4/2022,8/5/2022,52HH88
MIRAEHH89KOSPI200- C,-,-,8/4/2022,8/5/2022,52HH89
MIRAEHH90KOSPI200- C,-,-,8/4/2022,8/5/2022,52HH90
MIRAEHJ05KOSPI200- C,-,-,8/4/2022,8/5/2022,52HJ05
Yangjisa,"20,050",250,8/4/2022,8/5/2022,30960
CBI,"3,065",705,8/3/2022,8/4/2022,13720
CORESTEM,"8,100",30,8/3/2022,8/4/2022,166480
KISHF97KOSPI200- C,-,-,8/3/2022,8/4/2022,57HF97
MIRAEHH83KOSPI200- C,-,-,8/3/2022,8/4/2022,52HH83
MIRAEHH84KOSPI200- C,-,-,8/3/2022,8/4/2022,52HH84
MIRAEHH85KOSPI200- C,-,-,8/3/2022,8/4/2022,52HH85
MIRAEHH90KOSPI200- C,-,-,8/3/2022,8/4/2022,52HH90
Seongan,"2,055",0,8/3/2022,8/4/2022,11300
YoungLimWon,"8,980",20,8/3/2022,8/4/2022,60850
YoungLimWon,"8,980",20,8/3/2022,8/4/2022,60850
Aptabio,"10,180",120,8/2/2022,8/3/2022,293780
CHOILALUMINUM,"3,050",125,8/2/2022,8/3/2022,18470
Genic,"4,710",125,8/2/2022,8/3/2022,123330
KISHF97KOSPI200- C,-,-,8/2/2022,8/3/2022,57HF97
MEDICOX,"1,609",97,8/2/2022,8/3/2022,54180
MIRAEHH84KOSPI200- C,-,-,8/2/2022,8/3/2022,52HH84
MIRAEHH85KOSPI200- C,-,-,8/2/2022,8/3/2022,52HH85
MIRAEHH87KOSPI200- C,-,-,8/2/2022,8/3/2022,52HH87
MIRAEHH90KOSPI200- C,-,-,8/2/2022,8/3/2022,52HH90
MIRAEHH92KOSPI200- C,-,-,8/2/2022,8/3/2022,52HH92
MIRAEHJ03KOSPI200- C,-,-,8/2/2022,8/3/2022,52HJ03
Ocean Stone,-,-,8/2/2022,8/3/2022,329020
G2Power,"12,650",600,8/1/2022,8/2/2022,388050
JOKWANG ILI,732,0,8/1/2022,8/2/2022,44060
KBH687SEC- P,-,-,8/1/2022,8/2/2022,58H687
KISH711KOSPI200- C,-,-,8/1/2022,8/2/2022,57H711
KISHF96KOSPI200- C,-,-,8/1/2022,8/2/2022,57HF96
Kumyang,"60,300",100,8/1/2022,8/2/2022,1570
MIRAEH820DENBT- C,-,-,8/1/2022,8/2/2022,52H820
MIRAEHH84KOSPI200- C,-,-,8/1/2022,8/2/2022,52HH84
MIRAEHH87KOSPI200- C,-,-,8/1/2022,8/2/2022,52HH87
MIRAEHH90KOSPI200- C,-,-,8/1/2022,8/2/2022,52HH90
MIRAEHH92KOSPI200- C,-,-,8/1/2022,8/2/2022,52HH92
NUINTEK,"1,833",14,8/1/2022,8/2/2022,12340
S-ENERGY,"2,830",80,8/1/2022,8/2/2022,95910
SHINSUNG E&G,"2,195",45,8/1/2022,8/2/2022,11930
homecast,"7,190",20,8/1/2022,8/2/2022,64240
09WOMEN,"9,030",160,7/29/2022,8/1/2022,366030
CENTRAL MOTEK,"15,740",50,7/29/2022,8/1/2022,308170
G2Power,"12,650",600,7/29/2022,8/1/2022,388050
GWV,759,44,7/29/2022,8/1/2022,36180
HANA15SPAC,-,-,7/29/2022,8/1/2022,341160
HES,"41,800",950,7/29/2022,8/1/2022,322000
KBH687SEC- P,-,-,7/29/2022,8/1/2022,58H687
KISH710KOSPI200- C,-,-,7/29/2022,8/1/2022,57H710
KISHA89KOSPI200- C,-,-,7/29/2022,8/1/2022,57HA89
KISHF96KOSPI200- C,-,-,7/29/2022,8/1/2022,57HF96
KISHF97KOSPI200- C,-,-,7/29/2022,8/1/2022,57HF97
Kumyang,"60,300",100,7/29/2022,8/1/2022,1570
MIRAEH820DENBT- C,-,-,7/29/2022,8/1/2022,52H820
MIRAEHE95KOSPI200- C,-,-,7/29/2022,8/1/2022,52HE95
MIRAEHH90KOSPI200- C,-,-,7/29/2022,8/1/2022,52HH90
MIRAEHH92KOSPI200- C,-,-,7/29/2022,8/1/2022,52HH92
MIRAEHH93KOSPI200- C,-,-,7/29/2022,8/1/2022,52HH93
BFLYSOFT,"1,180",16,7/28/2022,7/29/2022,148780
KISHA88KOSPI200- C,-,-,7/28/2022,7/29/2022,57HA88
KISHF96KOSPI200- C,-,-,7/28/2022,7/29/2022,57HF96
Kumyang,"60,300",100,7/28/2022,7/29/2022,1570
MIRAEHE95KOSPI200- C,-,-,7/28/2022,7/29/2022,52HE95
MIRAEHH17DENBT- C,-,-,7/28/2022,7/29/2022,52HH17
MIRAEHH87KOSPI200- C,-,-,7/28/2022,7/29/2022,52HH87
MIRAEHH89KOSPI200- C,-,-,7/28/2022,7/29/2022,52HH89
MIRAEHH90KOSPI200- C,-,-,7/28/2022,7/29/2022,52HH90
MIRAEHH92KOSPI200- C,-,-,7/28/2022,7/29/2022,52HH92
MIRAEHH93KOSPI200- C,-,-,7/28/2022,7/29/2022,52HH93
SamyoungChem,"4,230",45,7/28/2022,7/29/2022,3720
ILDONG HOLDINGS,"9,530",100,7/27/2022,7/28/2022,230
KAINOSMED,"4,490",40,7/27/2022,7/28/2022,284620
KISHA88KOSPI200- C,-,-,7/27/2022,7/28/2022,57HA88
KISHA89KOSPI200- C,-,-,7/27/2022,7/28/2022,57HA89
MIRAEHH89KOSPI200- C,-,-,7/27/2022,7/28/2022,52HH89
MIRAEHH90KOSPI200- C,-,-,7/27/2022,7/28/2022,52HH90
MIRAEHH92KOSPI200- C,-,-,7/27/2022,7/28/2022,52HH92
MIRAEHH93KOSPI200- C,-,-,7/27/2022,7/28/2022,52HH93
P&K Skin Research Center,"3,340",20,7/27/2022,7/28/2022,347740
SamyoungChem,"4,230",45,7/27/2022,7/28/2022,3720
KBHC57KOSPI200- C,-,-,7/26/2022,7/27/2022,58HC57
KISH710KOSPI200- C,-,-,7/26/2022,7/27/2022,57H710
Kumyang,"60,300",100,7/26/2022,7/27/2022,1570
MIRAEHE95KOSPI200- C,-,-,7/26/2022,7/27/2022,52HE95
MIRAEHH84KOSPI200- C,-,-,7/26/2022,7/27/2022,52HH84
MIRAEHH85KOSPI200- C,-,-,7/26/2022,7/27/2022,52HH85
MIRAEHH87KOSPI200- C,-,-,7/26/2022,7/27/2022,52HH87
MIRAEHH88KOSPI200- C,-,-,7/26/2022,7/27/2022,52HH88
MIRAEHH92KOSPI200- C,-,-,7/26/2022,7/27/2022,52HH92
PHC,"1,627",12,7/26/2022,7/27/2022,90080
POLARIS UNO,827,2,7/26/2022,7/27/2022,114630
SK NO.5 SPAC,-,-,7/26/2022,7/27/2022,337450
DAEHOAL,"1,570",24,7/25/2022,7/26/2022,69460
KBHC57KOSPI200- C,-,-,7/25/2022,7/26/2022,58HC57
KISHA88KOSPI200- C,-,-,7/25/2022,7/26/2022,57HA88
KISHF95KOSPI200- C,-,-,7/25/2022,7/26/2022,57HF95
MIRAEHE95KOSPI200- C,-,-,7/25/2022,7/26/2022,52HE95
MIRAEHH17DENBT- C,-,-,7/25/2022,7/26/2022,52HH17
MIRAEHH87KOSPI200- C,-,-,7/25/2022,7/26/2022,52HH87
MIRAEHH88KOSPI200- C,-,-,7/25/2022,7/26/2022,52HH88
MIRAEHH89KOSPI200- C,-,-,7/25/2022,7/26/2022,52HH89
MIRAEHH90KOSPI200- C,-,-,7/25/2022,7/26/2022,52HH90
MIRAEHH92KOSPI200- C,-,-,7/25/2022,7/26/2022,52HH92
MIRAEHH93KOSPI200- C,-,-,7/25/2022,7/26/2022,52HH93
MIRAEHM33SEC- C,-,-,7/25/2022,7/26/2022,52HM33
NANOCMS,"16,000",300,7/25/2022,7/26/2022,247660
Yuanta SPAC 7,-,-,7/25/2022,7/26/2022,367460
KBH989KOSPI200- C,-,-,7/22/2022,7/25/2022,58H989
KISH731KOSPI200- C,-,-,7/22/2022,7/25/2022,57H731
KISHA88KOSPI200- C,-,-,7/22/2022,7/25/2022,57HA88
KISHA89KOSPI200- C,-,-,7/22/2022,7/25/2022,57HA89
KISHF95KOSPI200- C,-,-,7/22/2022,7/25/2022,57HF95
KODI,"1,378",27,7/22/2022,7/25/2022,80530
MIRAEHH85KOSPI200- C,-,-,7/22/2022,7/25/2022,52HH85
MIRAEHH87KOSPI200- C,-,-,7/22/2022,7/25/2022,52HH87
MIRAEHH89KOSPI200- C,-,-,7/22/2022,7/25/2022,52HH89
MIRAEHH92KOSPI200- C,-,-,7/22/2022,7/25/2022,52HH92
MIRAEHH93KOSPI200- C,-,-,7/22/2022,7/25/2022,52HH93
KBHC51KOSPI200- C,-,-,7/21/2022,7/22/2022,58HC51
KISHA88KOSPI200- C,-,-,7/21/2022,7/22/2022,57HA88
KISHA89KOSPI200- C,-,-,7/21/2022,7/22/2022,57HA89
KISHF95KOSPI200- C,-,-,7/21/2022,7/22/2022,57HF95
MIRAEHH86KOSPI200- C,-,-,7/21/2022,7/22/2022,52HH86
MIRAEHH87KOSPI200- C,-,-,7/21/2022,7/22/2022,52HH87
MIRAEHH89KOSPI200- C,-,-,7/21/2022,7/22/2022,52HH89
MIRAEHH90KOSPI200- C,-,-,7/21/2022,7/22/2022,52HH90
MIRAEHH92KOSPI200- C,-,-,7/21/2022,7/22/2022,52HH92
OUTIN,"3,185",735,7/21/2022,7/22/2022,227610
SHINWHA,"2,925",0,7/21/2022,7/22/2022,56700
KBH851SEC- C,-,-,7/20/2022,7/21/2022,58H851
KBHC51KOSPI200- C,-,-,7/20/2022,7/21/2022,58HC51
KISH886SEC- C,-,-,7/20/2022,7/21/2022,57H886
KISHA88KOSPI200- C,-,-,7/20/2022,7/21/2022,57HA88
KISHA89KOSPI200- C,-,-,7/20/2022,7/21/2022,57HA89
KISHC22SEC- C,-,-,7/20/2022,7/21/2022,57HC22
KISHF96KOSPI200- C,-,-,7/20/2022,7/21/2022,57HF96
KISHF97KOSPI200- C,-,-,7/20/2022,7/21/2022,57HF97
MIRAEHH86KOSPI200- C,-,-,7/20/2022,7/21/2022,52HH86
MIRAEHH87KOSPI200- C,-,-,7/20/2022,7/21/2022,52HH87
MIRAEHH89KOSPI200- C,-,-,7/20/2022,7/21/2022,52HH89
MIRAEHH90KOSPI200- C,-,-,7/20/2022,7/21/2022,52HH90
MIRAEHH92KOSPI200- C,-,-,7/20/2022,7/21/2022,52HH92
MOATECH,"5,210",50,7/20/2022,7/21/2022,33200
Yooshin,"32,350","1,000",7/20/2022,7/21/2022,54930
Access Bio,"8,770",30,7/19/2022,7/20/2022,950130
HEERIM,"8,910",80,7/19/2022,7/20/2022,37440
KISHF97KOSPI200- C,-,-,7/19/2022,7/20/2022,57HF97
KNW,"11,520",0,7/19/2022,7/20/2022,105330
MIRAEHH90KOSPI200- C,-,-,7/19/2022,7/20/2022,52HH90
MIRAEHH91KOSPI200- C,-,-,7/19/2022,7/20/2022,52HH91
SAMSUNG SPAC VI,"3,130",20,7/19/2022,7/20/2022,425290
STCUBE,"16,340",540,7/19/2022,7/20/2022,52020
Sangji Caelum,573,15,7/19/2022,7/20/2022,42940
Silicon2,"6,720",20,7/19/2022,7/20/2022,257720
Yangjisa,"20,050",250,7/19/2022,7/20/2022,30960
Yangjisa,"20,050",250,7/19/2022,7/20/2022,30960
ILDONG PHARM,"17,350",30,7/18/2022,7/19/2022,249420
MIRAEHH90KOSPI200- C,-,-,7/18/2022,7/19/2022,52HH90
MIRAEHH91KOSPI200- C,-,-,7/18/2022,7/19/2022,52HH91
Ocean Stone,-,-,7/18/2022,7/19/2022,329020
Ocean Stone,-,-,7/18/2022,7/19/2022,329020
PROSTEMICS,"5,920",360,7/18/2022,7/19/2022,203690
PROSTEMICS,"5,920",360,7/18/2022,7/19/2022,203690
SEJONG MEDICAL,"2,490",60,7/18/2022,7/19/2022,258830
DUOBACK,"2,245",20,7/15/2022,7/18/2022,73190
ENVIONEER,"13,900",120,7/15/2022,7/18/2022,317870
GENEMATRIX,"3,860",30,7/15/2022,7/18/2022,109820
IBKS No.12 SPAC,"2,060",30,7/15/2022,7/18/2022,335870
ILDONG PHARM,"17,350",30,7/15/2022,7/18/2022,249420
JOKWANG ILI,732,0,7/15/2022,7/18/2022,44060
MIRAEHH89KOSPI200- C,-,-,7/15/2022,7/18/2022,52HH89
MIRAEHH90KOSPI200- C,-,-,7/15/2022,7/18/2022,52HH90
MIRAEHH91KOSPI200- C,-,-,7/15/2022,7/18/2022,52HH91
GWV,759,44,7/14/2022,7/15/2022,36180
ILDONG PHARM,"17,350",30,7/14/2022,7/15/2022,249420
METALABS,"3,390",140,7/14/2022,7/15/2022,90370
PCL,"7,660",250,7/14/2022,7/15/2022,241820
SeouLin,"11,940",80,7/14/2022,7/15/2022,38070
kt alpha,"6,270",20,7/14/2022,7/15/2022,36030
BIONEER,"52,500",900,7/13/2022,7/14/2022,64550
HB Technology,"2,655",25,7/13/2022,7/14/2022,78150
SAMJIN LND,"2,790",10,7/13/2022,7/14/2022,54090
SAMSUNG SPAC IV,"4,150",35,7/13/2022,7/14/2022,377630
BFLYSOFT,"1,180",16,7/12/2022,7/13/2022,148780
KISHD11LG CHEM- P,-,-,7/12/2022,7/13/2022,57HD11
VitzroSys,682,2,7/12/2022,7/13/2022,54220
ASTORY,"20,000",150,7/11/2022,7/12/2022,241840
CNPLUS,510,8,7/11/2022,7/12/2022,115530
ILDONG HOLDINGS,"9,530",100,7/11/2022,7/12/2022,230
ITEYES,"10,910",420,7/11/2022,7/12/2022,372800
KISHD17SEMCO- P,-,-,7/11/2022,7/12/2022,57HD17
LabGen,"6,100",30,7/11/2022,7/12/2022,84650
MIRAEHH86KOSPI200- C,-,-,7/11/2022,7/12/2022,52HH86
MIRAEHH87KOSPI200- C,-,-,7/11/2022,7/12/2022,52HH87
MIRAEHH88KOSPI200- C,-,-,7/11/2022,7/12/2022,52HH88
MIRAEHH92KOSPI200- C,-,-,7/11/2022,7/12/2022,52HH92
MIRAEHH93KOSPI200- C,-,-,7/11/2022,7/12/2022,52HH93
MOBIRIX,"10,390",210,7/11/2022,7/12/2022,348030
Noble M&B,411,0,7/11/2022,7/12/2022,106520
SHINWHA,"2,925",0,7/11/2022,7/12/2022,56700
Sugentech,"8,010",10,7/11/2022,7/12/2022,253840
KISHD17SEMCO- P,-,-,7/8/2022,7/11/2022,57HD17
LabGen,"6,100",30,7/8/2022,7/11/2022,84650
MIRAEHD88LGE- C,-,-,7/8/2022,7/11/2022,52HD88
MIRAEHE85KOSPI200- C,-,-,7/8/2022,7/11/2022,52HE85
MIRAEHH86KOSPI200- C,-,-,7/8/2022,7/11/2022,52HH86
MIRAEHH87KOSPI200- C,-,-,7/8/2022,7/11/2022,52HH87
MIRAEHH92KOSPI200- C,-,-,7/8/2022,7/11/2022,52HH92
SINJIN SM,"2,680",5,7/8/2022,7/11/2022,138070
SK NO.5 SPAC,-,-,7/8/2022,7/11/2022,337450
SK NO.5 SPAC,-,-,7/8/2022,7/11/2022,337450
TONGYANG(3PB),-,-,7/8/2022,7/11/2022,1529
A&P,"1,751",17,7/7/2022,7/8/2022,15260
A&P,"1,751",17,7/7/2022,7/8/2022,15260
JSCO Holdings,"2,700",120,7/7/2022,7/8/2022,23440
KISHD17SEMCO- P,-,-,7/7/2022,7/8/2022,57HD17
LEADERS COSMETICS,"3,210",10,7/7/2022,7/8/2022,16100
LEADERS COSMETICS,"3,210",10,7/7/2022,7/8/2022,16100
MIRAEHH86KOSPI200- C,-,-,7/7/2022,7/8/2022,52HH86
MIRAEHH87KOSPI200- C,-,-,7/7/2022,7/8/2022,52HH87
MIRAEHH92KOSPI200- C,-,-,7/7/2022,7/8/2022,52HH92
MIRAEHH93KOSPI200- C,-,-,7/7/2022,7/8/2022,52HH93
Picogram,"10,700",110,7/7/2022,7/8/2022,376180
SCM,"6,600",150,7/7/2022,7/8/2022,298060
SINJIN SM,"2,680",5,7/7/2022,7/8/2022,138070
SK NO.5 SPAC,-,-,7/7/2022,7/8/2022,337450
NANOCMS,"16,000",300,7/6/2022,7/7/2022,247660
Picogram,"10,700",110,7/6/2022,7/7/2022,376180
E-TRON,271,0,7/5/2022,7/6/2022,96040
HUMASIS,"2,535",55,7/5/2022,7/6/2022,205470
KISH600KOSDAQ150- C,-,-,7/5/2022,7/6/2022,57H600
LEMON,"8,050",140,7/5/2022,7/6/2022,294140
MIRAEHE85KOSPI200- C,-,-,7/5/2022,7/6/2022,52HE85
PaperCorea,"1,137",44,7/5/2022,7/6/2022,1020
ZWNS,"1,347",1,7/5/2022,7/6/2022,45510
CHOSUN WELDING,"106,600","7,800",7/4/2022,7/5/2022,120030
CODENATURE,"1,320",50,7/4/2022,7/5/2022,78940
HanJungNCS,"12,000",200,7/4/2022,7/5/2022,107640
MIRAEH953KOSPI200- P,-,-,7/4/2022,7/5/2022,52H953
MIRAEHE85KOSPI200- C,-,-,7/4/2022,7/5/2022,52HE85
SAC,"3,620",30,7/4/2022,7/5/2022,122690
SAMSUNG SPAC VI,"3,130",20,7/4/2022,7/5/2022,425290
SK NO.5 SPAC,-,-,7/4/2022,7/5/2022,337450
Seohan,"1,109",20,7/4/2022,7/5/2022,11370
TAESUNG,"2,665",175,7/4/2022,7/5/2022,323280
TOBESOFT,"1,170",48,7/4/2022,7/5/2022,79970
Blitzway,"1,757",29,7/1/2022,7/4/2022,369370
DYD,"1,490",44,7/1/2022,7/4/2022,219550
KH Construction,319,0,7/1/2022,7/4/2022,226360
Laserssel,"10,820",560,7/1/2022,7/4/2022,412350
MIRAEH952KOSPI200- P,-,-,7/1/2022,7/4/2022,52H952
MIRAEH953KOSPI200- P,-,-,7/1/2022,7/4/2022,52H953
MIRAEHE84KOSPI200- C,-,-,7/1/2022,7/4/2022,52HE84
MIRAEHE85KOSPI200- C,-,-,7/1/2022,7/4/2022,52HE85
NEXTCHIP,"15,780",10,7/1/2022,7/4/2022,396270
Yooshin,"32,350","1,000",7/1/2022,7/4/2022,54930
HEERIM,"8,910",80,6/30/2022,7/1/2022,37440
HUVIS,"4,680",90,6/30/2022,7/1/2022,79980
Hyulim ROBOT,"2,000",23,6/30/2022,7/1/2022,90710
KH Construction,319,0,6/30/2022,7/1/2022,226360
KISHF84KOSPI200- C,-,-,6/30/2022,7/1/2022,57HF84
MIRAEH952KOSPI200- P,-,-,6/30/2022,7/1/2022,52H952
MIRAEH953KOSPI200- P,-,-,6/30/2022,7/1/2022,52H953
MIRAEHE84KOSPI200- C,-,-,6/30/2022,7/1/2022,52HE84
MIRAEHE85KOSPI200- C,-,-,6/30/2022,7/1/2022,52HE85
MIRAEHE89KOSPI200- C,-,-,6/30/2022,7/1/2022,52HE89
Modata,"3,195",50,6/30/2022,7/1/2022,288980
Robo3,570,11,6/30/2022,7/1/2022,238500
SAMSUNG MUST SPAC V,"3,060",15,6/30/2022,7/1/2022,380320
SAMSUNG SPAC VI,"3,130",20,6/30/2022,7/1/2022,425290
SHINWHA,"2,925",0,6/30/2022,7/1/2022,56700
DongilSteel,"2,215",15,6/29/2022,6/30/2022,23790
JSCO Holdings,"2,700",120,6/29/2022,6/30/2022,23440
KAL(1P),"29,350",650,6/29/2022,6/30/2022,3495
KISHA87KOSPI200- C,-,-,6/29/2022,6/30/2022,57HA87
MIRAEH953KOSPI200- P,-,-,6/29/2022,6/30/2022,52H953
MIRAEHE85KOSPI200- C,-,-,6/29/2022,6/30/2022,52HE85
Mohenz,"5,750","1,320",6/29/2022,6/30/2022,6920
0TO7,"7,300",70,6/28/2022,6/29/2022,159580
AGABANG&CO,"3,425",60,6/28/2022,6/29/2022,13990
ASIA BUSINESS DAILY,"1,581",4,6/28/2022,6/29/2022,127710
B2En,"2,330",20,6/28/2022,6/29/2022,307870
CARRIESOFT,"8,400",80,6/28/2022,6/29/2022,317530
ChinYangChem,"3,685",100,6/28/2022,6/29/2022,51630
ChinYangChem,"3,685",100,6/28/2022,6/29/2022,51630
ChinYangPoly,"5,490",10,6/28/2022,6/29/2022,10640
Chinyang Industry,"6,700",0,6/28/2022,6/29/2022,3780
Chinyang Industry,"6,700",0,6/28/2022,6/29/2022,3780
DH PHARM,"8,240",90,6/28/2022,6/29/2022,67080
DONGWON METAL,"2,180",249,6/28/2022,6/29/2022,18500
Daesung PE,"1,994",30,6/28/2022,6/29/2022,27830
Daesung PE,"1,994",30,6/28/2022,6/29/2022,27830
DongilSteel,"2,215",15,6/28/2022,6/29/2022,23790
DuckYangInd,"8,630",80,6/28/2022,6/29/2022,24900
ENBIO,"4,725",75,6/28/2022,6/29/2022,352940
EXA E&C,"1,118",5,6/28/2022,6/29/2022,54940
EcoBio Holdings,"6,310",40,6/28/2022,6/29/2022,38870
EcoBio Holdings,"6,310",40,6/28/2022,6/29/2022,38870
Enex,678,4,6/28/2022,6/29/2022,11090
Fashion Platform,"1,546",56,6/28/2022,6/29/2022,225590
G2Power,"12,650",600,6/28/2022,6/29/2022,388050
GALAXIA SM,"2,450",10,6/28/2022,6/29/2022,11420
GENIANS,"16,690",520,6/28/2022,6/29/2022,263860
GalaxiaMoneytree,"5,970",30,6/28/2022,6/29/2022,94480
HANNET,"5,570",60,6/28/2022,6/29/2022,52600
HDCTECH,"9,200",30,6/28/2022,6/29/2022,256150
HDCTECH,"9,200",30,6/28/2022,6/29/2022,256150
I&C,"2,950",10,6/28/2022,6/29/2022,52860
I&C,"2,950",10,6/28/2022,6/29/2022,52860
IHQ,239,0,6/28/2022,6/29/2022,3560
IMAGIS,"2,630",40,6/28/2022,6/29/2022,115610
INITECH,"3,885",65,6/28/2022,6/29/2022,53350
INITECH,"3,885",65,6/28/2022,6/29/2022,53350
INNODEP,"13,860",310,6/28/2022,6/29/2022,303530
JSCO Holdings,"2,700",120,6/28/2022,6/29/2022,23440
JT Corp.,"8,650",120,6/28/2022,6/29/2022,89790
JT Corp.,"8,650",120,6/28/2022,6/29/2022,89790
KCS,"8,680",380,6/28/2022,6/29/2022,115500
KCS,"8,680",380,6/28/2022,6/29/2022,115500
KCTECH,"19,650",40,6/28/2022,6/29/2022,281820
KIES,"3,530",10,6/28/2022,6/29/2022,39740
KIES,"3,530",10,6/28/2022,6/29/2022,39740
KISH697KOSPI200- P,-,-,6/28/2022,6/29/2022,57H697
KISHA87KOSPI200- C,-,-,6/28/2022,6/29/2022,57HA87
